Posting Date;Document Date;Document Header Text;Purchase Order;Reference;Material;Material Description;Plant;Storage Location;Movement Type;Material Document;Batch;Qty in Un. of Entry;Unit of Entry;Entry Date;Time of Entry;User name;Base Unit of Measure;Quantity;Debit/Credit Ind.;Amount in LC;Sales Order;Text;Customer;Vendor;Vendor Name;Goods recipient;SO;SaType;Sold to party;Name 1;PO Number;NO PEB;Tanggal PEB
2023/01/27;2023/01/28;;;2048699413;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047992440;P02012023;-28;MT;2023/01/31;15:11:24;ID0485;BAG;-1400;H;0;;;1100000001;;;1100000001;848533271;ZEXO;1100000001;AJINOMOTO CO., INC.;SN-23021;;
2023/01/27;2023/01/28;;;2048699413;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047992440;P31122022;-5;MT;2023/01/31;15:11:24;ID0485;BAG;-250;H;0;;;1100000001;;;1100000001;848533271;ZEXO;1100000001;AJINOMOTO CO., INC.;SN-23021;;
2023/01/20;2023/01/21;;;2048610637;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047947283;P31122022;-25;MT;2023/01/27;10:42:13;ID0485;BAG;-1250;H;0;;;1100000001;;;1100000001;848534477;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23012;;
2023/01/20;2023/01/21;;;2048610637;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047947283;P29122022;-16;MT;2023/01/27;10:42:13;ID0485;BAG;-800;H;0;;;1100000001;;;1100000001;848534477;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23012;;
2023/01/20;2023/01/21;;;2048610637;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047947283;P28122022;-15;MT;2023/01/27;10:42:13;ID0485;BAG;-750;H;0;;;1100000001;;;1100000001;848534477;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23012;;
2023/01/20;2023/01/21;;;2048610637;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047947283;P27122022;-11;MT;2023/01/27;10:42:13;ID0485;BAG;-550;H;0;;;1100000001;;;1100000001;848534477;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23012;;
2023/01/20;2023/01/21;;;2048610637;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047947283;P26122022;-13;MT;2023/01/27;10:42:13;ID0485;BAG;-650;H;0;;;1100000001;;;1100000001;848534477;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23012;;
2023/01/16;2023/01/18;;;2048565963;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047947208;P26122022;-15;MT;2023/01/27;10:38:28;ID0485;BAG;-750;H;0;;;1100000001;;;1100000001;848364580;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23011;;
2023/01/16;2023/01/18;;;2048565963;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047947208;P24122022;-16;MT;2023/01/27;10:38:28;ID0485;BAG;-800;H;0;;;1100000001;;;1100000001;848364580;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23011;;
2023/01/16;2023/01/18;;;2048565963;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047947208;P23122022;-17;MT;2023/01/27;10:38:28;ID0485;BAG;-850;H;0;;;1100000001;;;1100000001;848364580;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23011;;
2023/01/16;2023/01/18;;;2048565963;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047947208;P16122022;-14;MT;2023/01/27;10:38:28;ID0485;BAG;-700;H;0;;;1100000001;;;1100000001;848364580;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23011;;
2023/01/16;2023/01/18;;;2048565963;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047947208;P15122022;-18;MT;2023/01/27;10:38:28;ID0485;BAG;-900;H;0;;;1100000001;;;1100000001;848364580;ZEXO;1100000001;AJINOMOTO CO., INC.;SY-23011;;
2023/01/16;2023/01/18;;;2048562339;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047947200;P15122022;-7;MT;2023/01/27;10:37:43;ID0485;BAG;-350;H;0;;;1100000001;;;1100000001;848364644;ZEXO;1100000001;AJINOMOTO CO., INC.;SN-23011;;
2023/01/16;2023/01/18;;;2048562339;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047947200;P13122022;-11;MT;2023/01/27;10:37:43;ID0485;BAG;-550;H;0;;;1100000001;;;1100000001;848364644;ZEXO;1100000001;AJINOMOTO CO., INC.;SN-23011;;
2023/01/16;2023/01/18;;;2048562339;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047947200;P05122022;-2;MT;2023/01/27;10:37:43;ID0485;BAG;-100;H;0;;;1100000001;;;1100000001;848364644;ZEXO;1100000001;AJINOMOTO CO., INC.;SN-23011;;
2023/01/04;2023/01/06;;;2048410622;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047947164;P28092022;-14;MT;2023/01/27;10:31:38;ID0485;BAG;-700;H;0;;;1100000001;;;1100000001;848345530;ZEXO;1100000001;AJINOMOTO CO., INC.;ST-23011;;
2023/01/04;2023/01/06;;;2048410622;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047947164;P03102022;-6;MT;2023/01/27;10:31:38;ID0485;BAG;-300;H;0;;;1100000001;;;1100000001;848345530;ZEXO;1100000001;AJINOMOTO CO., INC.;ST-23011;;
2023/01/04;2023/01/06;;;2048411288;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047947166;P03102022;-10;MT;2023/01/27;10:31:57;ID0485;BAG;-500;H;0;;;1100000001;;;1100000001;848345541;ZEXO;1100000001;AJINOMOTO CO., INC.;SS-23011;;
2023/01/04;2023/01/06;;;2048411288;124000023;IFC 20KG P/B Exp NEX;2201;2014;601;4047947166;P05122022;-10;MT;2023/01/27;10:31:57;ID0485;BAG;-500;H;0;;;1100000001;;;1100000001;848345541;ZEXO;1100000001;AJINOMOTO CO., INC.;SS-23011;;
2023/06/20;2023/06/03;;;2050118158;124000026;PF 25KG P/B Exp NEX;2201;2014;601;4050019326;P16052023;-2;MT;2023/06/20;15:38:56;ID0485;BAG;-80;H;0;;;1100000001;;;1100000001;849986240;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230538;;
2023/06/20;2023/06/03;;;2050118158;124000026;PF 25KG P/B Exp NEX;2201;2014;601;4050019326;P15052023;-9;MT;2023/06/20;15:38:56;ID0485;BAG;-360;H;0;;;1100000001;;;1100000001;849986240;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230538;;
2023/06/20;2023/06/03;;;2050118158;124000026;PF 25KG P/B Exp NEX;2201;2014;601;4050019326;P13052023;-4;MT;2023/06/20;15:38:56;ID0485;BAG;-160;H;0;;;1100000001;;;1100000001;849986240;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230538;;
2023/06/20;2023/06/03;;;2050118158;124000026;PF 25KG P/B Exp NEX;2201;2014;601;4050019326;P12052023;-6;MT;2023/06/20;15:38:56;ID0485;BAG;-240;H;0;;;1100000001;;;1100000001;849986240;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230538;;
2023/05/17;2023/05/26;;;2050046221;124000026;PF 25KG P/B Exp NEX;2201;2014;601;4049703461;P08052023;-9;MT;2023/05/29;12:38:38;ID0485;BAG;-360;H;0;;;1100000001;;;1100000001;849739235;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230526;;
2023/05/17;2023/05/26;;;2050046221;124000026;PF 25KG P/B Exp NEX;2201;2014;601;4049703461;P10052023;-9;MT;2023/05/29;12:38:38;ID0485;BAG;-360;H;0;;;1100000001;;;1100000001;849739235;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230526;;
2023/05/17;2023/05/26;;;2050046221;124000026;PF 25KG P/B Exp NEX;2201;2014;601;4049703461;P12052023;-3;MT;2023/05/29;12:38:38;ID0485;BAG;-120;H;0;;;1100000001;;;1100000001;849739235;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230526;;
2023/06/23;2023/06/23;;;2050372756;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4050109685;P03062023;-10;MT;2023/06/26;14:24:20;ID0485;BAG;-400;H;0;;;1100000001;;;1100000001;850211129;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230620;;
2023/06/15;2023/06/17;;;2050280307;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4050051026;P03062023;-7.95;MT;2023/06/22;19:35:07;ID0485;BAG;-318;H;0;;;1100000001;;;1100000001;850178586;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230612;;
2023/06/15;2023/06/17;;;2050280307;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4050051026;P24052023;-2.05;MT;2023/06/22;19:35:07;ID0485;BAG;-82;H;0;;;1100000001;;;1100000001;850178586;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230612;;
2023/06/15;2023/06/17;;;2050280303;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4050048791;P24052023;-15.95;MT;2023/06/22;12:47:36;ID0485;BAG;-638;H;0;;;1100000001;;;1100000001;850178229;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230610;;
2023/06/15;2023/06/17;;;2050280303;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4050048791;P23052023;-4.05;MT;2023/06/22;12:47:36;ID0485;BAG;-162;H;0;;;1100000001;;;1100000001;850178229;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230610;;
2023/06/08;2023/06/10;;;2050195281;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4050019395;P23052023;-20;MT;2023/06/20;15:48:43;ID0485;BAG;-800;H;0;;;1100000001;;;1100000001;849781651;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230604;;
2023/06/08;2023/06/10;;;2050195280;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4050019394;P23052023;-0.95;MT;2023/06/20;15:47:53;ID0485;BAG;-38;H;0;;;1100000001;;;1100000001;850110852;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230603;;
2023/06/08;2023/06/10;;;2050195280;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4050019394;P22052023;-1.05;MT;2023/06/20;15:47:53;ID0485;BAG;-42;H;0;;;1100000001;;;1100000001;850110852;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230603;;
2023/06/08;2023/06/10;;;2050195279;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4050019393;P22052023;-4;MT;2023/06/20;15:46:53;ID0485;BAG;-160;H;0;;;1100000001;;;1100000001;850110851;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230602;;
2023/05/26;2023/05/27;;;2050063902;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049749166;P18042023;-12.975;MT;2023/05/31;09:29:05;ID0485;BAG;-519;H;0;;;1100000001;;;1100000001;849779243;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230535;;
2023/05/26;2023/05/27;;;2050063902;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049749166;P29042023;-30;MT;2023/05/31;09:29:05;ID0485;BAG;-1200;H;0;;;1100000001;;;1100000001;849779243;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230535;;
2023/05/26;2023/05/27;;;2050063902;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049749166;P17052023;-25;MT;2023/05/31;09:29:05;ID0485;BAG;-1000;H;0;;;1100000001;;;1100000001;849779243;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230535;;
2023/05/26;2023/05/27;;;2050063902;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049749166;P19052023;-12.025;MT;2023/05/31;09:29:05;ID0485;BAG;-481;H;0;;;1100000001;;;1100000001;849779243;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230535;;
2023/05/25;2023/05/27;;;2050063901;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049749164;P22052023;-0.95;MT;2023/05/31;09:26:47;ID0485;BAG;-38;H;0;;;1100000001;;;1100000001;849779876;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230534;;
2023/05/25;2023/05/27;;;2050063901;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049749164;P20052023;-6;MT;2023/05/31;09:26:47;ID0485;BAG;-240;H;0;;;1100000001;;;1100000001;849779876;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230534;;
2023/05/25;2023/05/27;;;2050063901;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049749164;P07032023;-13.05;MT;2023/05/31;09:26:47;ID0485;BAG;-522;H;0;;;1100000001;;;1100000001;849779876;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230534;;
2023/05/16;2023/05/24;;;2050011117;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049703458;P07032023;-6;MT;2023/05/29;12:37:24;ID0485;BAG;-240;H;0;;;1100000001;;;1100000001;849705925;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230525;;
2023/05/13;2023/05/24;;;2050010650;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049703447;P18042023;-32.025;MT;2023/05/29;12:33:06;ID0485;BAG;-1281;H;0;;;1100000001;;;1100000001;849760281;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230522;;
2023/05/13;2023/05/24;;;2050010650;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049703447;P14042023;-7.975;MT;2023/05/29;12:33:06;ID0485;BAG;-319;H;0;;;1100000001;;;1100000001;849760281;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230522;;
2023/05/11;2023/05/20;;;2049971848;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049608080;P07032023;-10;MT;2023/05/23;12:35:58;ID0485;BAG;-400;H;0;;;1100000001;;;1100000001;849739230;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230517;;
2023/05/11;2023/05/17;;;2049936482;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049608059;P07032023;-18;MT;2023/05/23;12:34:58;ID0485;BAG;-720;H;0;;;1100000001;;;1100000001;849739238;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230516;;
2023/05/11;2023/05/17;;;2049936401;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049608058;P07032023;-15.925;MT;2023/05/23;12:33:56;ID0485;BAG;-637;H;0;;;1100000001;;;1100000001;849779857;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230515;;
2023/05/11;2023/05/17;;;2049936401;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049608058;P04032023;-4.075;MT;2023/05/23;12:33:56;ID0485;BAG;-163;H;0;;;1100000001;;;1100000001;849779857;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230515;;
2023/05/09;2023/05/13;;;2049897600;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049608051;P23022023;-20;MT;2023/05/23;12:24:18;ID0485;BAG;-800;H;0;;;1100000001;;;1100000001;849358359;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230511;;
2023/05/09;2023/05/13;;;2049897596;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049608047;P04032023;-16.925;MT;2023/05/23;12:21:16;ID0485;BAG;-677;H;0;;;1100000001;;;1100000001;849779231;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230513;;
2023/05/09;2023/05/13;;;2049897596;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049608047;P23022023;-4.075;MT;2023/05/23;12:21:16;ID0485;BAG;-163;H;0;;;1100000001;;;1100000001;849779231;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230513;;
2023/05/05;2023/05/13;;;2049897592;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049608040;P14042023;-35.025;MT;2023/05/23;12:18:11;ID0485;BAG;-1401;H;0;;;1100000001;;;1100000001;849690287;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230507;;
2023/05/05;2023/05/13;;;2049897592;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049608040;P10042023;-29;MT;2023/05/23;12:18:11;ID0485;BAG;-1160;H;0;;;1100000001;;;1100000001;849690287;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230507;;
2023/05/05;2023/05/13;;;2049897592;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049608040;P03042023;-29;MT;2023/05/23;12:18:11;ID0485;BAG;-1160;H;0;;;1100000001;;;1100000001;849690287;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230507;;
2023/05/05;2023/05/13;;;2049897592;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049608040;P31032023;-6.975;MT;2023/05/23;12:18:11;ID0485;BAG;-279;H;0;;;1100000001;;;1100000001;849690287;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230507;;
2023/04/08;2023/04/12;;;2049576137;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049138314;P04022023;-0.975;MT;2023/04/17;11:46:40;ID0485;BAG;-39;H;0;;;1100000001;;;1100000001;849445328;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230414;;
2023/04/08;2023/04/12;;;2049576137;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049138314;P06022023;-25;MT;2023/04/17;11:46:40;ID0485;BAG;-1000;H;0;;;1100000001;;;1100000001;849445328;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230414;;
2023/04/08;2023/04/12;;;2049576137;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049138314;P07022023;-14.025;MT;2023/04/17;11:46:40;ID0485;BAG;-561;H;0;;;1100000001;;;1100000001;849445328;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230414;;
2023/04/08;2023/04/12;;;2049576426;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049138337;P07022023;-10.975;MT;2023/04/17;11:53:48;ID0485;BAG;-439;H;0;;;1100000001;;;1100000001;849445333;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230415;;
2023/04/08;2023/04/12;;;2049576426;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049138337;P08032023;-35;MT;2023/04/17;11:53:48;ID0485;BAG;-1400;H;0;;;1100000001;;;1100000001;849445333;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230415;;
2023/04/08;2023/04/12;;;2049576426;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049138337;P30032023;-27;MT;2023/04/17;11:53:48;ID0485;BAG;-1080;H;0;;;1100000001;;;1100000001;849445333;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230415;;
2023/04/08;2023/04/12;;;2049576426;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049138337;P31032023;-7.025;MT;2023/04/17;11:53:48;ID0485;BAG;-281;H;0;;;1100000001;;;1100000001;849445333;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230415;;
2023/04/06;2023/04/11;;;2049546866;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049134822;P23022023;-12;MT;2023/04/15;10:37:13;ID0485;BAG;-480;H;0;;;1100000001;;;1100000001;849428913;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230410;;
2023/04/03;2023/04/08;;;2049526803;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4049134789;P23022023;-10;MT;2023/04/15;10:27:10;ID0485;BAG;-400;H;0;;;1100000001;;;1100000001;849428909;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230403;;
2023/03/20;2023/03/21;;;2049354459;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048816060;P22022023;-8.925;MT;2023/03/27;14:07:58;ID0485;BAG;-357;H;0;;;1100000001;;;1100000001;848796404;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230321;;
2023/03/20;2023/03/21;;;2049354459;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048816060;P01022023;-1.075;MT;2023/03/27;14:07:58;ID0485;BAG;-43;H;0;;;1100000001;;;1100000001;848796404;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230321;;
2023/03/20;2023/03/21;;;2049355001;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048815942;P23022023;-6.925;MT;2023/03/27;12:51:37;ID0485;BAG;-277;H;0;;;1100000001;;;1100000001;848771880;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230322;;
2023/03/20;2023/03/21;;;2049355001;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048815942;P22022023;-6.075;MT;2023/03/27;12:51:37;ID0485;BAG;-243;H;0;;;1100000001;;;1100000001;848771880;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230322;;
2023/03/18;2023/03/18;;;2049326059;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048815888;P04022023;-31.025;MT;2023/03/27;12:47:49;ID0485;BAG;-1241;H;0;;;1100000001;;;1100000001;849232439;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230318;;
2023/03/18;2023/03/18;;;2049326059;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048815888;P03022023;-8.975;MT;2023/03/27;12:47:49;ID0485;BAG;-359;H;0;;;1100000001;;;1100000001;849232439;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230318;;
2023/03/13;2023/03/16;;;2049279131;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048791121;P01022023;-20;MT;2023/03/21;16:06:35;ID0485;BAG;-800;H;0;;;1100000001;;;1100000001;849195627;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230314;;
2023/03/13;2023/03/16;;;2049279284;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048791122;P31012023;-19.075;MT;2023/03/21;16:06:43;ID0485;BAG;-763;H;0;;;1100000001;;;1100000001;849195596;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230315;;
2023/03/13;2023/03/16;;;2049279284;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048791122;P01022023;-0.925;MT;2023/03/21;16:06:43;ID0485;BAG;-37;H;0;;;1100000001;;;1100000001;849195596;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230315;;
2023/03/09;2023/03/09;;;2049195684;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048791114;P03022023;-20;MT;2023/03/21;16:06:09;ID0485;BAG;-800;H;0;;;1100000001;;;1100000001;849141207;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230310;;
2023/03/06;2023/03/08;;;2049169768;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048789874;P31012023;-10.925;MT;2023/03/21;09:58:19;ID0485;BAG;-437;H;0;;;1100000001;;;1100000001;849066844;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230309;;
2023/03/06;2023/03/08;;;2049169768;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048789874;P30012023;-3.075;MT;2023/03/21;09:58:19;ID0485;BAG;-123;H;0;;;1100000001;;;1100000001;849066844;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230309;;
2023/03/06;2023/03/08;;;2049169153;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048789868;P30012023;-11.925;MT;2023/03/21;09:57:16;ID0485;BAG;-477;H;0;;;1100000001;;;1100000001;849066822;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230306;;
2023/03/06;2023/03/08;;;2049169153;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048789868;P25012023;-0.075;MT;2023/03/21;09:57:16;ID0485;BAG;-3;H;0;;;1100000001;;;1100000001;849066822;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230306;;
2023/03/01;2023/03/01;;;2049077483;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048789854;P03022023;-1.025;MT;2023/03/21;09:53:46;ID0485;BAG;-41;H;0;;;1100000001;;;1100000001;849001951;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230229;;
2023/03/01;2023/03/01;;;2049077483;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048789854;P02022023;-18.975;MT;2023/03/21;09:53:46;ID0485;BAG;-759;H;0;;;1100000001;;;1100000001;849001951;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230229;;
2023/02/24;2023/02/24;;;2049030682;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048428191;P25012023;-20;MT;2023/02/28;15:31:35;ID0485;BAG;-800;H;0;;;1100000001;;;1100000001;848599793;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230225;;
2023/02/20;2023/02/21;;;2048974576;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048426551;P02022023;-40;MT;2023/02/28;09:13:56;ID0485;BAG;-1600;H;0;;;1100000001;;;1100000001;848822383;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230218;;
2023/02/13;2023/02/14;;;2048885732;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048426515;P28012023;-25;MT;2023/02/28;09:11:21;ID0485;BAG;-1000;H;0;;;1100000001;;;1100000001;848816402;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230214;;
2023/02/13;2023/02/14;;;2048885732;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048426515;P02022023;-3;MT;2023/02/28;09:11:21;ID0485;BAG;-120;H;0;;;1100000001;;;1100000001;848816402;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230214;;
2023/02/13;2023/02/14;;;2048885732;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048426515;P26012023;-30;MT;2023/02/28;09:11:21;ID0485;BAG;-1200;H;0;;;1100000001;;;1100000001;848816402;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230214;;
2023/02/13;2023/02/14;;;2048885732;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048426515;P20012023;-2;MT;2023/02/28;09:11:21;ID0485;BAG;-80;H;0;;;1100000001;;;1100000001;848816402;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230214;;
2023/02/09;2023/02/11;;;2048862037;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048224839;P25012023;-2.925;MT;2023/02/15;14:28:06;ID0485;BAG;-117;H;0;;;1100000001;;;1100000001;848599740;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230209;;
2023/02/09;2023/02/11;;;2048862037;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048224839;P21012023;-16;MT;2023/02/15;14:28:06;ID0485;BAG;-640;H;0;;;1100000001;;;1100000001;848599740;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230209;;
2023/02/09;2023/02/11;;;2048862037;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048224839;P04012023;-1.075;MT;2023/02/15;14:28:06;ID0485;BAG;-43;H;0;;;1100000001;;;1100000001;848599740;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230209;;
2023/02/07;2023/02/11;;;2048862040;124000033;RC 25KG P/B (HALAL Logo) NEX;2201;2014;601;4048224842;P24102022;-1;MT;2023/02/15;14:29:46;ID0485;BAG;-40;H;0;;;1100000001;;;1100000001;848678791;ZEXO;1100000001;AJINOMOTO CO., INC.;AN-230206;;
